user_id	bucket	timestamp	block reason
25954211	control	20150807213230	abuse
25954670	treatment	20150807213350	hard username
25354820	treatment	20150807220419	abuse
25945800	treatment	20150807234116	abuse
25954720	treatment	20150808012141	hard username
25942651	control	20150808012616	spam
25918661	control	20150808035649	spam
25954800	treatment	20150808044507	hard username
25956291	control	20150808054420	other
25957020	treatment	20150808074613	abuse
25956360	treatment	20150808082822	hard username
25957340	treatment	20150808084606	sockpuppetry
25957610	treatment	20150808100727	abuse
25957470	treatment	20150808103824	abuse
25957750	treatment	20150808104804	hard username
25958130	treatment	20150808121739	spam
25958291	control	20150808122532	abuse
25957300	treatment	20150808130405	hard username
25958831	control	20150808140615	hard username
25959071	control	20150808145032	hard username
25959160	treatment	20150808152237	abuse
25959021	control	20150808160534	soft username
25958381	control	20150808165747	sockpuppetry
25960340	treatment	20150808183320	abuse
25960390	treatment	20150808184208	abuse
25960431	control	20150808190406	abuse
25953510	treatment	20150808194307	sockpuppetry
25917201	control	20150808195910	abuse
25947260	treatment	20150808200935	abuse
25947160	treatment	20150808201127	abuse
25960990	treatment	20150808203023	abuse
25948531	control	20150808221944	soft username
25961570	treatment	20150808223728	abuse
25961531	control	20150808230433	hard username
25961431	control	20150808230943	hard username
25961510	treatment	20150808231034	hard username
25374758	treatment	20150808231246	hard username
25961731	control	20150808231458	abuse
25960011	control	20150808235929	sockpuppetry
25961911	control	20150809001905	hard username
25959360	treatment	20150809010757	sockpuppetry
25962191	control	20150809020817	abuse
25961960	treatment	20150809022815	soft username
25962871	control	20150809045820	spam
25963210	treatment	20150809061104	hard username
25944740	treatment	20150809083914	hard username
25964601	control	20150809105646	abuse
25964101	control	20150809123238	hard username
25964970	treatment	20150809133541	hard username
25964881	control	20150809153652	soft username
25964360	treatment	20150809153716	soft username
25939391	control	20150809174710	abuse
25967780	treatment	20150809195955	sockpuppetry
25966621	control	20150809200625	hard username
25968001	control	20150809204654	abuse
25968041	control	20150809205239	abuse
25951811	control	20150809215521	spam
25968551	control	20150809230455	abuse
25968781	control	20150809235410	hard username
25968300	treatment	20150810000929	hard username
25968890	treatment	20150810002332	abuse
25968791	control	20150810005104	abuse
25966821	control	20150810053409	abuse
25968120	treatment	20150810062026	hard username
25970140	treatment	20150810072226	abuse
25970831	control	20150810074426	hard username
25970590	treatment	20150810074719	hard username
25956790	treatment	20150810074815	abuse
25954111	control	20150810122438	abuse
25972480	treatment	20150810124500	hard username
25972731	control	20150810133714	spam
25972440	treatment	20150810135402	soft username
25973120	treatment	20150810141433	spam
25971890	treatment	20150810142549	spam
25973370	treatment	20150810143746	sockpuppetry
25934471	control	20150810144345	hard username
25973441	control	20150810144751	abuse
25973351	control	20150810145720	abuse
25973910	treatment	20150810162257	soft username
25974220	treatment	20150810164634	abuse
25974940	treatment	20150810182116	abuse
25974901	control	20150810182505	spam
25975000	treatment	20150810182911	sockpuppetry
25974981	control	20150810183103	sockpuppetry
25965141	control	20150810183836	abuse
25943920	treatment	20150810183908	sockpuppetry
25975101	control	20150810184741	sockpuppetry
25975161	control	20150810185734	abuse
25975190	treatment	20150810190730	abuse
25975670	treatment	20150810203210	hard username
25975940	treatment	20150810212258	abuse
25975100	treatment	20150810220525	abuse
25974520	treatment	20150810222206	soft username
25966370	treatment	20150810224947	abuse
25898860	treatment	20150810230614	soft username
25962650	treatment	20150810232131	hard username
25976451	control	20150811004750	sockpuppetry
25976631	control	20150811012805	hard username
25977100	treatment	20150811012955	abuse
25976971	control	20150811013319	abuse
25976991	control	20150811033811	spam
25935671	control	20150811051018	abuse
25971141	control	20150811051119	spam
25977171	control	20150811053558	sockpuppetry
25978521	control	20150811070105	spam
25974711	control	20150811074136	soft username
25977201	control	20150811080412	spam
25975791	control	20150811085651	spam
25979101	control	20150811090824	hard username
25977800	treatment	20150811112522	hard username
25980150	treatment	20150811113025	hard username
25979560	treatment	20150811114528	hard username
25979951	control	20150811120147	abuse
25980170	treatment	20150811131744	hard username
25980680	treatment	20150811131859	hard username
25970041	control	20150811142835	spam
25981671	control	20150811153254	spam
25954300	treatment	20150811172521	spam
25978160	treatment	20150811173205	hard username
25982490	treatment	20150811174114	spam
25982021	control	20150811182155	spam
25983020	treatment	20150811182321	hard username
25984220	treatment	20150811214001	soft username
25984190	treatment	20150811214317	soft username
25983220	treatment	20150811214602	policy violation
25976470	treatment	20150811224453	sockpuppetry
25984210	treatment	20150811230107	abuse
25984681	control	20150811232135	abuse
25983191	control	20150812003438	hard username
25984790	treatment	20150812012856	abuse
25985981	control	20150812051544	hard username
25986251	control	20150812052449	hard username
25985800	treatment	20150812064414	spam
25986600	treatment	20150812083549	spam
25987400	treatment	20150812090828	hard username
25986901	control	20150812091439	hard username
25986711	control	20150812095347	spam
25887860	treatment	20150812102333	abuse
25951000	treatment	20150812110128	sockpuppetry
25986920	treatment	20150812112755	hard username
25986160	treatment	20150812112844	abuse
25987171	control	20150812112847	abuse
25970360	treatment	20150812114058	hard username
25976400	treatment	20150812114456	abuse
25979481	control	20150812115443	spam
25987540	treatment	20150812120552	hard username
25988061	control	20150812121643	hard username
25987870	treatment	20150812122924	hard username
25986441	control	20150812132616	hard username
25988491	control	20150812144534	spam
25988701	control	20150812144542	spam
25987740	treatment	20150812173726	hard username
25982190	treatment	20150812175218	hard username
25926980	treatment	20150812202312	soft username
25928900	treatment	20150812202414	soft username
25985991	control	20150812203222	hard username
25985101	control	20150812205422	abuse
25978390	treatment	20150812213140	spam
25988251	control	20150812213837	soft username
25989250	treatment	20150812214823	soft username
25988971	control	20150812215849	sockpuppetry
25992441	control	20150812220041	abuse
25986650	treatment	20150812232043	sockpuppetry
25977261	control	20150812234207	abuse
25993560	treatment	20150813022518	abuse
25994070	treatment	20150813035742	spam
25994440	treatment	20150813051930	abuse
25367946	treatment	20150813052241	hard username
25994500	treatment	20150813053047	soft username
25994621	control	20150813054137	hard username
25994700	treatment	20150813063333	hard username
25993941	control	20150813064116	hard username
25994531	control	20150813064427	abuse
25994421	control	20150813064441	hard username
25994950	treatment	20150813065601	sockpuppetry
25995350	treatment	20150813082709	abuse
25995361	control	20150813095153	abuse
25995780	treatment	20150813100159	abuse
25995671	control	20150813100212	abuse
25995731	control	20150813115151	hard username
25985440	treatment	20150813121803	abuse
25996991	control	20150813125223	hard username
25957581	control	20150813125428	policy violation
25996291	control	20150813141922	sockpuppetry
25996261	control	20150813142308	spam
25950900	treatment	20150813145812	spam
25997881	control	20150813150834	spam
25998371	control	20150813160236	hard username
25996270	treatment	20150813163140	soft username
25990211	control	20150813223659	policy violation
25949440	treatment	20150813224751	hard username
25953371	control	20150813225348	hard username
25999021	control	20150813230808	hard username
26000896	treatment	20150813231223	hard username
25996641	control	20150813235252	abuse
25998440	treatment	20150814000545	hard username
26000948	treatment	20150814001211	soft username
26000020	treatment	20150814003218	soft username
26001340	treatment	20150814013042	spam
26001508	treatment	20150814015605	abuse
26001260	treatment	20150814020811	abuse
26001585	control	20150814022156	hard username
26001693	control	20150814023351	abuse
25999280	treatment	20150814024058	spam
26000071	control	20150814024241	abuse
26001885	control	20150814035710	hard username
26001896	treatment	20150814040108	hard username
26002284	treatment	20150814042736	abuse
26002253	control	20150814051423	abuse
25980391	control	20150814062816	spam
26002445	control	20150814062823	spam
26002297	control	20150814064038	hard username
26002976	treatment	20150814071340	hard username
26002920	treatment	20150814071439	spam
26003360	treatment	20150814082329	abuse
26003848	treatment	20150814104142	spam
26003256	treatment	20150814105522	hard username
25356708	treatment	20150814110359	abuse
26004345	control	20150814111016	hard username
26003857	control	20150814113530	hard username
26004084	treatment	20150814113552	hard username
26004149	control	20150814113607	hard username
26001948	treatment	20150814114613	abuse
26004372	treatment	20150814114616	spam
26004433	control	20150814115205	spam
26004588	treatment	20150814124754	hard username
26004913	control	20150814134643	hard username
26002353	control	20150814150500	hard username
26005640	treatment	20150814165026	abuse
26006413	control	20150814165452	soft username
26005965	control	20150814175606	sockpuppetry
26006645	control	20150814180405	abuse
25894760	treatment	20150814182346	sockpuppetry
26005981	control	20150814182627	hard username
26006796	treatment	20150814190358	hard username
26003756	treatment	20150814190752	spam
25967281	control	20150814192450	abuse
26007380	treatment	20150814192658	abuse
26000461	control	20150814192927	hard username
26007300	treatment	20150814193022	abuse
25989350	treatment	20150814195247	spam
26005257	control	20150814200143	hard username
25957000	treatment	20150814202604	sockpuppetry
26007384	treatment	20150814211427	hard username
25948091	control	20150814212100	soft username
25930881	control	20150814212449	soft username
25952021	control	20150814212705	soft username
26008096	treatment	20150814220946	abuse
26008040	treatment	20150814221316	abuse
26008005	control	20150814222917	abuse
26008092	treatment	20150814230000	soft username
26008240	treatment	20150814231531	hard username
26008481	control	20150814232925	abuse
26005297	control	20150814233215	spam
26006893	control	20150814233259	spam
26008608	treatment	20150815002519	hard username
26008717	control	20150815003812	hard username
26009140	treatment	20150815022037	hard username
26009144	treatment	20150815030135	abuse
26008228	treatment	20150815031125	hard username
26009293	control	20150815033738	hard username
26009384	treatment	20150815034637	abuse
26009345	control	20150815034918	hard username
26009412	treatment	20150815035133	sockpuppetry
26003736	treatment	20150815035807	abuse
26009600	treatment	20150815042050	abuse
26009605	control	20150815042641	hard username
26008348	treatment	20150815043047	spam
26009196	treatment	20150815043101	policy violation
26007785	control	20150815043117	spam
26002997	control	20150815043513	hard username
26009621	control	20150815045307	abuse
26009557	control	20150815045627	hard username
26009552	treatment	20150815045954	abuse
26009524	treatment	20150815052249	abuse
26009897	control	20150815052303	sockpuppetry
26008121	control	20150815061130	spam
26010080	treatment	20150815061552	abuse
26010052	treatment	20150815061729	hard username
26010205	control	20150815063751	abuse
26010112	treatment	20150815064406	abuse
26009968	treatment	20150815064951	hard username
25999501	control	20150815070035	sockpuppetry
26010281	control	20150815070307	hard username
26010492	treatment	20150815082125	hard username
26010100	treatment	20150815093427	abuse
26010212	treatment	20150815093808	hard username
26010265	control	20150815093824	hard username
26008340	treatment	20150815094102	hard username
26007204	treatment	20150815094330	hard username
26011184	treatment	20150815100606	spam
26010700	treatment	20150815100633	spam
26009960	treatment	20150815100645	spam
26003481	control	20150815101231	hard username
25998731	control	20150815101306	soft username
26010345	control	20150815124400	spam
26010676	treatment	20150815124622	abuse
26004905	control	20150815130236	sockpuppetry
25971550	treatment	20150815132927	hard username
26012348	treatment	20150815140142	hard username
26011893	control	20150815140218	spam
26011277	control	20150815141039	soft username
26011517	control	20150815141443	hard username
25995210	treatment	20150815144359	sockpuppetry
26011896	treatment	20150815151225	abuse
26012577	control	20150815153056	hard username
26012992	treatment	20150815160807	spam
26013324	treatment	20150815165100	hard username
26013316	treatment	20150815175146	soft username
26008073	control	20150815181949	abuse
25393380	treatment	20150815183334	abuse
26014228	treatment	20150815190051	abuse
26014217	control	20150815200453	abuse
26013845	control	20150815204354	hard username
26014977	control	20150815213744	abuse
26015081	control	20150815215018	abuse
26013184	treatment	20150815215737	spam
26012248	treatment	20150815215834	spam
26015240	treatment	20150815221330	hard username
26013460	treatment	20150815230509	soft username
26012180	treatment	20150815230751	spam
26015497	control	20150815232432	soft username
26015553	control	20150815233952	abuse
26015613	control	20150815234654	abuse
25957581	control	20150816011214	abuse
26016388	treatment	20150816030431	abuse
26016365	control	20150816030902	hard username
26015712	treatment	20150816042824	hard username
26015992	treatment	20150816042829	hard username
26015900	treatment	20150816042833	hard username
26002061	control	20150816042848	spam
26002380	treatment	20150816053939	abuse
26013648	treatment	20150816055400	spam
26013196	treatment	20150816055410	spam
26013605	control	20150816055452	spam
26017176	treatment	20150816060631	abuse
26014876	treatment	20150816061643	spam
26010516	treatment	20150816062723	abuse
25922640	treatment	20150816062725	spam
26009672	treatment	20150816064740	abuse
26003324	treatment	20150816070022	abuse
25987011	control	20150816070120	abuse
26016432	treatment	20150816070917	spam
26017017	control	20150816071220	spam
26017460	treatment	20150816071818	policy violation
26010520	treatment	20150816072210	spam
26017617	control	20150816072245	spam
26013897	control	20150816072327	spam
26005569	control	20150816072433	spam
25980811	control	20150816073245	spam
25977490	treatment	20150816073505	spam
25968980	treatment	20150816073704	spam
25941961	control	20150816074120	spam
25928801	control	20150816074434	spam
25924640	treatment	20150816074519	spam
25922780	treatment	20150816074748	spam
26017892	treatment	20150816093851	hard username
26016381	control	20150816100612	soft username
26017381	control	20150816114701	hard username
26018424	treatment	20150816130226	abuse
26019373	control	20150816132442	spam
26020096	treatment	20150816150055	abuse
26018641	control	20150816163509	spam
25341782	treatment	20150816165752	abuse
26019464	treatment	20150816170515	hard username
26000641	control	20150816173536	hard username
26021185	control	20150816180034	hard username
25994170	treatment	20150816183423	hard username
25949501	control	20150816183726	hard username
26022100	treatment	20150816203354	abuse
26019117	control	20150816203639	abuse
25965780	treatment	20150816213117	hard username
26018469	control	20150816213149	spam
26019104	treatment	20150816213212	soft username
26010129	control	20150816233211	abuse
26022961	control	20150816235044	spam
25954980	treatment	20150816235048	policy violation
25979231	control	20150817002450	abuse
26018476	treatment	20150817022621	abuse
26023124	treatment	20150817024023	sockpuppetry
26023596	treatment	20150817030132	soft username
26023237	control	20150817031156	abuse
26023289	control	20150817031303	hard username
26018353	control	20150817040744	hard username
26018125	control	20150817040744	hard username
26017821	control	20150817040744	hard username
26023804	treatment	20150817041725	hard username
26023444	treatment	20150817042110	hard username
26024296	treatment	20150817044352	spam
26024464	treatment	20150817054717	hard username
26017637	control	20150817055240	spam
26024688	treatment	20150817060921	hard username
26024453	control	20150817061056	spam
26024629	control	20150817064839	hard username
26024836	treatment	20150817065305	abuse
26009728	treatment	20150817070504	hard username
26024872	treatment	20150817071203	spam
25972691	control	20150817075818	sockpuppetry
26025093	control	20150817075836	abuse
26025136	treatment	20150817075850	abuse
26025117	control	20150817080414	abuse
25951270	treatment	20150817081649	abuse
26024517	control	20150817092353	spam
26025233	control	20150817104928	spam
26025736	treatment	20150817105541	spam
26026096	treatment	20150817113042	hard username
26026544	treatment	20150817115304	sockpuppetry
26021096	treatment	20150817120801	sockpuppetry
26025980	treatment	20150817122205	abuse
26026909	control	20150817124514	abuse
26026160	treatment	20150817125443	hard username
26005040	treatment	20150817131942	abuse
26027256	treatment	20150817133814	abuse
26027228	treatment	20150817133912	hard username
26027568	treatment	20150817141958	hard username
26020364	treatment	20150817142959	sockpuppetry
26026928	treatment	20150817143213	sockpuppetry
26027488	treatment	20150817145233	abuse
26027309	control	20150817145318	abuse
26027284	treatment	20150817145325	abuse
26027197	control	20150817145357	abuse
26025021	control	20150817145407	spam
26008768	treatment	20150817145534	abuse
26019793	control	20150817145612	abuse
26025392	treatment	20150817150826	hard username
26028216	treatment	20150817153306	hard username
26028424	treatment	20150817161038	hard username
26021376	treatment	20150817171745	hard username
26028621	control	20150817172019	spam
26028001	control	20150817173042	hard username
26023321	control	20150817174935	sockpuppetry
26029345	control	20150817182939	abuse
26028857	control	20150817193257	spam
26027340	treatment	20150817201702	spam
26029692	treatment	20150817214240	hard username
26030560	treatment	20150817223255	abuse
26030412	treatment	20150817224106	abuse
25991101	control	20150818000506	policy violation
26030645	control	20150818000612	abuse
26030325	control	20150818000951	abuse
26030601	control	20150818002006	abuse
26031336	treatment	20150818010703	abuse
26024284	treatment	20150818012250	abuse
26031481	control	20150818013815	abuse
26029077	control	20150818014348	spam
26015460	treatment	20150818020017	spam
26031768	treatment	20150818021044	abuse
26031953	control	20150818031527	abuse
26026724	treatment	20150818041714	hard username
26021873	control	20150818042528	hard username
26026661	control	20150818042612	hard username
25959111	control	20150818042730	hard username
26032609	control	20150818051014	abuse
26029225	control	20150818053624	spam
26032045	control	20150818065913	spam
26032369	control	20150818071025	spam
26032213	control	20150818071719	spam
26032996	treatment	20150818071903	spam
25997101	control	20150818082026	hard username
26022989	control	20150818082326	abuse
26032249	control	20150818092526	soft username
26032833	control	20150818092601	hard username
26033161	control	20150818092956	hard username
26034124	treatment	20150818094754	soft username
26033028	treatment	20150818100645	hard username
26034057	control	20150818100653	hard username
26033189	control	20150818101154	hard username
26032345	control	20150818101847	hard username
26033529	control	20150818101915	hard username
26033305	control	20150818103338	hard username
26034689	control	20150818113226	abuse
25980470	treatment	20150818114130	sockpuppetry
26034872	treatment	20150818114619	spam
26034660	treatment	20150818115039	hard username
26033333	control	20150818115649	hard username
26034524	treatment	20150818115741	abuse
26034461	control	20150818121257	hard username
26034401	control	20150818121340	hard username
26035065	control	20150818121812	hard username
26033232	treatment	20150818124506	hard username
26035229	control	20150818124557	hard username
26001160	treatment	20150818124817	abuse
26026092	treatment	20150818132804	hard username
26035616	treatment	20150818145740	hard username
26034501	control	20150818152727	hard username
26036020	treatment	20150818154528	hard username
26010985	control	20150818154629	hard username
25985690	treatment	20150818160624	abuse
26024257	control	20150818161113	abuse
26037069	control	20150818164923	hard username
25978580	treatment	20150818164951	abuse
26037792	treatment	20150818182300	abuse
26037861	control	20150818183205	hard username
26001345	control	20150818184020	abuse
26036736	treatment	20150818191905	abuse
26038001	control	20150818192319	abuse
26038305	control	20150818193853	abuse
26038233	control	20150818193855	abuse
26037868	treatment	20150818193857	abuse
26038072	treatment	20150818195350	abuse
26038121	control	20150818202717	abuse
26030533	control	20150818203312	hard username
26038649	control	20150818210614	hard username
26029948	treatment	20150818210714	hard username
26037325	control	20150818210811	hard username
26038496	treatment	20150818212948	abuse
26038948	treatment	20150818214312	spam
26038284	treatment	20150818214612	hard username
25916141	control	20150818221748	abuse
26018776	treatment	20150818223033	abuse
26039460	treatment	20150818231551	sockpuppetry
26039248	treatment	20150818233947	hard username
26040056	treatment	20150819011804	abuse
26004876	treatment	20150819015306	sockpuppetry
26033812	treatment	20150819022528	hard username
26040204	treatment	20150819023939	abuse
26039089	control	20150819031027	sockpuppetry
26031720	treatment	20150819031252	sockpuppetry
26041401	control	20150819061911	spam
26041320	treatment	20150819061958	hard username
26033581	control	20150819062054	hard username
26036760	treatment	20150819062145	hard username
26013801	control	20150819062339	other
26033836	treatment	20150819062726	spam
26033465	control	20150819062804	hard username
26041505	control	20150819072500	hard username
26039352	treatment	20150819072724	hard username
26040456	treatment	20150819072821	hard username
26041632	treatment	20150819075021	hard username
25991881	control	20150819080129	hard username
26033128	treatment	20150819080208	abuse
26041733	control	20150819084055	abuse
25950360	treatment	20150819085437	sockpuppetry
26040712	treatment	20150819085902	hard username
26040469	control	20150819085913	hard username
26039989	control	20150819085920	hard username
26036117	control	20150819085945	soft username
26035505	control	20150819085952	hard username
26042045	control	20150819090015	soft username
26042204	treatment	20150819090231	hard username
26034860	treatment	20150819093302	soft username
26041009	control	20150819093348	hard username
26027537	control	20150819093411	soft username
26041417	control	20150819093447	hard username
26041352	treatment	20150819094859	soft username
26040345	control	20150819100207	spam
26040453	control	20150819100307	spam
26041816	treatment	20150819100437	spam
26042553	control	20150819100731	spam
26042529	control	20150819110729	abuse
26040804	treatment	20150819113120	spam
26042140	treatment	20150819114550	hard username
26042877	control	20150819114946	abuse
26042596	treatment	20150819115946	sockpuppetry
26042344	treatment	20150819122854	hard username
25904720	treatment	20150819123641	abuse
26041253	control	20150819125635	abuse
26043409	control	20150819125802	policy violation
26041752	treatment	20150819135803	abuse
26041937	control	20150819135912	hard username
26043653	control	20150819140122	hard username
26043796	treatment	20150819140134	soft username
25341013	control	20150819140814	abuse
25253389	control	20150819140850	spam
26042588	treatment	20150819141748	hard username
26042260	treatment	20150819141832	hard username
26043997	control	20150819142050	hard username
25951951	control	20150819142355	abuse
26044512	treatment	20150819143101	abuse
26044616	treatment	20150819150153	abuse
26027213	control	20150819152423	sockpuppetry
25980231	control	20150819154407	soft username
26045025	control	20150819154704	hard username
26042389	control	20150819155006	spam
26038168	treatment	20150819155716	abuse
26043228	treatment	20150819155843	soft username
26044841	control	20150819160050	spam
26044973	control	20150819160223	soft username
26045001	control	20150819160230	soft username
26045369	control	20150819165036	hard username
26045533	control	20150819165103	hard username
26025680	treatment	20150819171634	abuse
26045673	control	20150819172220	abuse
26042172	treatment	20150819174854	sockpuppetry
25917001	control	20150819181633	policy violation
26046356	treatment	20150819190755	abuse
26030725	control	20150819191609	sockpuppetry
26042841	control	20150819194449	hard username
26006560	treatment	20150819195155	hard username
26044832	treatment	20150819195528	soft username
26027424	treatment	20150819201551	hard username
26046381	control	20150819202335	soft username
26014592	treatment	20150819203213	hard username
25977050	treatment	20150819210538	abuse
26046953	control	20150819215110	spam
26046932	treatment	20150819215115	spam
25993930	treatment	20150819215947	hard username
26016069	control	20150819221245	hard username
25996060	treatment	20150819222112	sockpuppetry
26044100	treatment	20150819222217	hard username
26014733	control	20150819222952	hard username
26047652	treatment	20150819232926	abuse
26014533	control	20150820000514	hard username
26047984	treatment	20150820001825	abuse
26016204	treatment	20150820003202	abuse
26047036	treatment	20150820003318	abuse
26040860	treatment	20150820010051	abuse
26048253	control	20150820010734	hard username
26047853	control	20150820013617	spam
26048589	control	20150820024953	abuse
26048565	control	20150820025117	abuse
26018228	treatment	20150820033716	abuse
26043936	treatment	20150820042450	spam
26048296	treatment	20150820050220	hard username
26049117	control	20150820061854	hard username
26048472	treatment	20150820065207	spam
26048568	treatment	20150820065241	spam
26049700	treatment	20150820072009	sockpuppetry
26036672	treatment	20150820084028	spam
26049364	treatment	20150820094722	abuse
26047704	treatment	20150820094745	soft username
26049369	control	20150820095106	spam
26045844	treatment	20150820095135	hard username
26045845	control	20150820095143	hard username
26050669	control	20150820100732	spam
26050185	control	20150820101242	abuse
26050128	treatment	20150820102955	spam
26050997	control	20150820105757	spam
25899020	treatment	20150820112732	abuse
26051357	control	20150820114714	hard username
26051432	treatment	20150820120319	hard username
26051412	treatment	20150820121747	hard username
26049293	control	20150820124310	sockpuppetry
26051769	control	20150820125051	sockpuppetry
26050017	control	20150820125407	hard username
26051288	treatment	20150820132052	abuse
26051020	treatment	20150820132144	hard username
26052336	treatment	20150820142337	soft username
26052320	treatment	20150820142524	hard username
26052341	control	20150820143347	other
26052076	treatment	20150820144417	spam
26051540	treatment	20150820144528	soft username
26052265	control	20150820144532	spam
26049561	control	20150820152108	hard username
26052501	control	20150820152810	hard username
26053015	control	20150820154216	abuse
26048797	control	20150820162114	abuse
26053315	control	20150820162424	abuse
26053007	control	20150820170621	sockpuppetry
26052141	control	20150820171356	hard username
26053861	control	20150820173513	hard username
26053816	treatment	20150820173513	hard username
26053546	treatment	20150820173513	hard username
26048452	treatment	20150820173513	hard username
26013176	treatment	20150820174244	spam
26053565	control	20150820175518	abuse
26054183	control	20150820183512	abuse
26054297	control	20150820183913	sockpuppetry
26054312	treatment	20150820184021	sockpuppetry
26054300	treatment	20150820184037	sockpuppetry
26054353	control	20150820184339	sockpuppetry
26054357	control	20150820184422	sockpuppetry
26036664	treatment	20150820194351	abuse
26054384	treatment	20150820195331	hard username
26054743	control	20150820195458	sockpuppetry
26054599	control	20150820195933	spam
26053030	treatment	20150820200702	hard username
26054273	control	20150820200933	hard username
26054752	treatment	20150820201057	hard username
26054490	treatment	20150820201153	hard username
26053323	control	20150820204850	hard username
26052760	treatment	20150820205717	hard username
26054366	treatment	20150820211619	hard username
26052848	treatment	20150820211948	abuse
26052857	control	20150820211955	abuse
26052868	treatment	20150820212003	abuse
26054831	control	20150820212318	soft username
26055018	treatment	20150820212513	abuse
26019812	treatment	20150820212655	abuse
26013817	control	20150820212759	abuse
26008812	treatment	20150820212954	abuse
26008785	control	20150820212956	abuse
26008772	treatment	20150820212958	abuse
26054943	control	20150820213230	abuse
25387818	treatment	20150820213731	abuse
26055505	control	20150820220904	abuse
26042453	control	20150820222158	soft username
26054722	treatment	20150820222702	abuse
26055639	control	20150820224315	sockpuppetry
26054784	treatment	20150820224753	hard username
26055073	control	20150820224853	abuse
26055211	control	20150820225058	hard username
26054325	control	20150820225444	abuse
26055467	control	20150820231659	abuse
26055860	treatment	20150820233819	abuse
26055257	control	20150821001049	abuse
26056056	treatment	20150821001804	hard username
26049565	control	20150821002535	sockpuppetry
26056082	treatment	20150821003607	abuse
25957581	control	20150821004310	abuse
26056122	treatment	20150821011420	soft username
26056421	control	20150821013823	sockpuppetry
26056461	control	20150821020803	hard username
26056437	control	20150821021013	hard username
26056407	control	20150821021233	soft username
26056041	control	20150821022128	abuse
25894860	treatment	20150821022234	spam
26056633	control	20150821023802	abuse
26054962	treatment	20150821024410	hard username
26056050	treatment	20150821025109	sockpuppetry
26056405	control	20150821030756	abuse
26056787	control	20150821032415	abuse
26056782	treatment	20150821032603	hard username
26056901	control	20150821032606	spam
26056827	control	20150821032613	spam
25993511	control	20150821043321	hard username
26038645	control	20150821044031	hard username
26017065	control	20150821044156	hard username
26039512	treatment	20150821044526	hard username
26038416	treatment	20150821044526	hard username
25994501	control	20150821044933	hard username
25942440	treatment	20150821044933	hard username
25974041	control	20150821044933	hard username
25934551	control	20150821045029	hard username
25365682	treatment	20150821045323	hard username
26057233	control	20150821051658	abuse
26056707	control	20150821051943	abuse
26056629	control	20150821052857	spam
26056444	treatment	20150821053104	spam
26054954	treatment	20150821055228	hard username
26053596	treatment	20150821055352	hard username
26054493	control	20150821055420	hard username
26050716	treatment	20150821055637	spam
26049573	control	20150821070812	abuse
26055362	treatment	20150821074815	sockpuppetry
26055428	treatment	20150821080120	hard username
26058152	treatment	20150821080706	hard username
26057964	treatment	20150821080713	hard username
26055599	control	20150821080938	sockpuppetry
26055055	control	20150821082442	abuse
26057624	treatment	20150821083207	hard username
26057547	control	20150821092527	sockpuppetry
26057424	treatment	20150821093202	hard username
26057664	treatment	20150821093530	spam
26057999	control	20150821093557	spam
26057632	treatment	20150821093615	spam
26057960	treatment	20150821093846	spam
26057543	control	20150821094039	spam
26057670	treatment	20150821100939	spam
26053654	treatment	20150821101048	abuse
26057930	treatment	20150821103845	hard username
26059098	treatment	20150821105223	hard username
26058972	treatment	20150821111753	hard username
26057274	treatment	20150821112258	hard username
26058741	control	20150821113227	hard username
26054426	treatment	20150821114717	spam
26053697	control	20150821121833	hard username
26059395	control	20150821122122	hard username
26058852	treatment	20150821122141	hard username
26058415	control	20150821122200	hard username
26058508	treatment	20150821122223	hard username
26057408	treatment	20150821122318	hard username
26057093	control	20150821122339	hard username
26059655	control	20150821125757	abuse
26059667	control	20150821125815	abuse
26059228	treatment	20150821125858	hard username
26060021	control	20150821130423	abuse
26059923	control	20150821130435	abuse
26060328	treatment	20150821141359	abuse
26060681	control	20150821143244	spam
26060415	control	20150821152357	abuse
26055604	treatment	20150821154812	policy violation
26060308	treatment	20150821154858	hard username
26061246	treatment	20150821155136	abuse
26059351	control	20150821155149	spam
26058836	treatment	20150821160218	spam
26060896	treatment	20150821160406	hard username
26061074	treatment	20150821162403	hard username
26032440	treatment	20150821162821	sockpuppetry
26056256	treatment	20150821162924	sockpuppetry
26060875	control	20150821163442	hard username
26061420	treatment	20150821163523	hard username
26000220	treatment	20150821164808	soft username
26001305	control	20150821164935	soft username
26003385	control	20150821165019	soft username
26000300	treatment	20150821165034	soft username
26005421	control	20150821165805	soft username
26055071	control	20150821165950	abuse
26055320	treatment	20150821170056	abuse
26056766	treatment	20150821170102	soft username
26061166	treatment	20150821170606	abuse
26059268	treatment	20150821170654	soft username
26061441	control	20150821171206	soft username
26061843	control	20150821172838	hard username
26061826	treatment	20150821174359	hard username
26039349	control	20150821175246	abuse
26062539	control	20150821192400	hard username
26061647	control	20150821195253	spam
26062167	control	20150821195403	spam
26062489	control	20150821195436	spam
26062600	treatment	20150821195807	spam
26062610	treatment	20150821195820	spam
26059933	control	20150821200204	spam
26054116	treatment	20150821200214	spam
26059076	treatment	20150821204036	sockpuppetry
26061826	treatment	20150821204415	abuse
26036981	control	20150821211401	abuse
26063146	treatment	20150821211611	abuse
26063172	treatment	20150821212509	abuse
25960721	control	20150821214128	abuse
26063047	control	20150821214400	abuse
26063040	treatment	20150821221044	hard username
26063598	treatment	20150821232146	abuse
