user_id	user_registration	reverted_content_revisions
26046348	20150819184707	0
26046352	20150819184751	0
26046353	20150819184811	0
26046356	20150819184827	12
26046357	20150819184831	0
26046360	20150819184839	0
26046361	20150819184857	0
26046364	20150819184939	0
26046368	20150819185025	0
26046372	20150819185117	0
26046373	20150819185132	0
26046376	20150819185152	1
26046377	20150819185207	0
26046381	20150819185248	4
26046384	20150819185305	0
26046388	20150819185333	0
26046389	20150819185345	0
26046392	20150819185422	0
26046393	20150819185425	0
26046396	20150819185502	0
26046397	20150819185502	0
26046400	20150819185516	0
26046401	20150819185527	0
26046404	20150819185608	0
26046405	20150819185629	0
26046408	20150819185639	1
26046409	20150819185640	0
26046412	20150819185646	0
26046413	20150819185654	0
26046421	20150819185800	0
26046424	20150819185901	0
26046428	20150819190002	0
26046433	20150819190028	0
26046436	20150819190033	0
26046437	20150819190035	0
26046440	20150819190102	0
26046445	20150819190229	0
26046448	20150819190313	0
26046453	20150819190416	1
26046460	20150819190506	0
26046464	20150819190543	0
26046465	20150819190545	0
26046468	20150819190627	2
26046469	20150819190628	0
26046476	20150819190712	0
26046477	20150819190735	0
26046480	20150819190805	1
26046481	20150819190817	0
26046484	20150819190830	0
26046489	20150819190902	0
26046492	20150819191001	0
26046493	20150819191007	0
26046500	20150819191041	0
26046504	20150819191114	0
26046505	20150819191119	0
26046509	20150819191141	0
26046508	20150819191141	0
26046513	20150819191204	0
26046516	20150819191224	2
26046521	20150819191303	0
26046524	20150819191322	0
26046525	20150819191334	0
26046528	20150819191356	0
26046529	20150819191400	0
26046532	20150819191418	0
26046533	20150819191420	0
26046536	20150819191450	0
26046537	20150819191504	1
26046540	20150819191521	0
26046541	20150819191529	0
26046548	20150819191622	0
26046556	20150819191738	0
26046557	20150819191748	0
26046561	20150819191843	2
26046564	20150819191912	0
26046565	20150819191913	0
26046568	20150819191936	0
26046572	20150819192031	0
26046573	20150819192032	0
26046577	20150819192104	0
26046580	20150819192113	0
26046584	20150819192137	0
26046585	20150819192145	0
26046589	20150819192302	0
26046592	20150819192313	0
26046593	20150819192345	0
26046597	20150819192425	0
26046600	20150819192507	0
26046601	20150819192522	0
26046604	20150819192541	0
26046605	20150819192549	0
26046616	20150819192755	0
26046617	20150819192756	0
26046620	20150819192857	0
26046625	20150819193002	0
26046629	20150819193116	0
26046633	20150819193144	0
26046636	20150819193222	0
26046640	20150819193259	0
26046641	20150819193259	0
26046645	20150819193323	0
26046648	20150819193345	0
26046653	20150819193506	0
26046657	20150819193531	0
26046661	20150819193617	0
26046664	20150819193629	0
26046669	20150819193712	0
26046672	20150819193813	0
26046673	20150819193821	0
26046677	20150819194000	0
26046681	20150819194145	0
26046688	20150819194405	0
26046689	20150819194412	10
26046692	20150819194526	0
26046700	20150819194656	0
26046701	20150819194659	0
26046704	20150819194757	0
26046705	20150819194804	0
26046709	20150819194850	0
26046712	20150819194858	0
26046713	20150819194914	0
26046716	20150819194928	0
26046717	20150819194931	0
26046720	20150819194947	0
26046721	20150819195009	0
26046728	20150819195109	0
26046736	20150819195303	0
26046737	20150819195310	0
26046741	20150819195344	0
26046744	20150819195358	0
26046748	20150819195432	0
26046749	20150819195538	0
26046753	20150819195634	0
26046757	20150819195709	0
26046760	20150819195732	0
26046761	20150819195735	0
26046765	20150819195750	0
26046772	20150819195938	0
26046776	20150819200007	0
26046777	20150819200012	1
26046780	20150819200057	0
26046784	20150819200116	0
26046785	20150819200132	0
26046788	20150819200151	0
26046789	20150819200211	0
26046792	20150819200229	0
26046796	20150819200246	0
26046797	20150819200249	1
26046800	20150819200345	0
26046801	20150819200426	0
26046804	20150819200515	0
26046808	20150819200551	0
26046809	20150819200553	0
26046813	20150819200637	0
26046817	20150819200730	0
26046820	20150819200821	0
26046825	20150819200907	0
26046828	20150819200930	0
26046832	20150819200956	0
26046833	20150819201001	0
26046836	20150819201047	0
26046837	20150819201051	0
26046841	20150819201134	0
26046844	20150819201159	1
26046845	20150819201159	0
26046848	20150819201242	0
26046849	20150819201254	0
26046852	20150819201308	0
26046853	20150819201309	0
26046856	20150819201328	0
26046860	20150819201347	0
26046861	20150819201351	0
26046864	20150819201417	0
26046865	20150819201421	0
26046872	20150819201532	0
26046876	20150819201542	0
26046877	20150819201558	2
26046880	20150819201647	0
26046884	20150819201810	0
26046889	20150819201850	0
26046892	20150819201925	0
26046896	20150819202021	0
26046897	20150819202027	0
26046900	20150819202041	1
26046901	20150819202050	0
26046904	20150819202122	0
26046905	20150819202125	2
26046908	20150819202144	0
26046909	20150819202157	1
26046912	20150819202215	0
26046913	20150819202218	0
26046916	20150819202233	0
26046920	20150819202318	0
26046921	20150819202327	0
26046925	20150819202407	0
26046924	20150819202407	0
26046932	20150819202459	0
26046936	20150819202547	0
26046937	20150819202552	0
26046941	20150819202630	0
26046944	20150819202646	0
26046948	20150819202752	0
26046949	20150819202755	0
26046952	20150819202828	0
26046953	20150819202833	4
26046964	20150819203021	0
26046968	20150819203057	0
26046972	20150819203112	0
26046977	20150819203154	0
26046984	20150819203337	0
26046985	20150819203353	0
26046988	20150819203424	0
26046989	20150819203439	0
26046992	20150819203450	0
26046993	20150819203452	0
26046997	20150819203522	0
26047000	20150819203557	0
26047004	20150819203658	0
26047008	20150819203737	0
26047012	20150819203817	0
26047013	20150819203823	2
26047017	20150819203838	0
26047020	20150819203921	0
26047024	20150819204003	1
26047025	20150819204024	0
26047028	20150819204038	0
26047029	20150819204054	0
26047033	20150819204157	0
26047036	20150819204216	0
26047037	20150819204232	0
26047040	20150819204323	0
26047041	20150819204328	0
26047044	20150819204423	0
26047048	20150819204613	0
26047053	20150819204742	12
26047064	20150819204952	0
26047065	20150819204954	0
26047068	20150819205046	0
26047069	20150819205055	0
26047072	20150819205212	0
26047076	20150819205304	0
26047077	20150819205321	1
26047081	20150819205357	1
26047080	20150819205357	0
26047088	20150819205520	0
26047096	20150819205644	0
26047097	20150819205659	0
26047104	20150819205923	0
26047105	20150819205928	0
26047112	20150819210048	0
26047116	20150819210107	0
26047121	20150819210219	0
26047125	20150819210242	0
26047128	20150819210257	0
26047129	20150819210259	0
26047136	20150819210516	0
26047137	20150819210532	0
26047140	20150819210609	0
26047141	20150819210641	0
26047144	20150819210709	0
26047145	20150819210712	0
26047149	20150819210745	0
26047153	20150819210836	0
26047157	20150819211024	0
26047160	20150819211124	0
26047164	20150819211254	0
26047172	20150819211444	0
26047176	20150819211524	0
26047177	20150819211529	0
26047180	20150819211545	0
26047181	20150819211554	0
26047184	20150819211644	0
26047185	20150819211709	0
26047188	20150819211734	0
26047189	20150819211757	0
26047192	20150819211827	0
26047201	20150819211922	0
26047205	20150819211959	0
26047212	20150819212144	0
26047213	20150819212148	0
26047221	20150819212355	0
26047233	20150819212710	0
26047236	20150819212738	0
26047237	20150819212810	0
26047244	20150819212910	0
26047245	20150819212921	1
26047248	20150819213005	0
26047249	20150819213028	0
26047252	20150819213058	0
26047253	20150819213101	0
26047260	20150819213213	0
26047261	20150819213240	0
26047264	20150819213313	0
26047265	20150819213332	0
26047268	20150819213407	0
26047272	20150819213503	0
26047273	20150819213535	0
26047276	20150819213632	0
26047280	20150819213741	0
26047281	20150819213741	0
26047284	20150819213826	0
26047285	20150819213828	0
26047288	20150819213853	0
26047289	20150819213857	0
26047293	20150819213914	0
26047296	20150819214011	0
26047297	20150819214015	0
26047301	20150819214050	1
26047304	20150819214206	0
26047305	20150819214208	0
26047317	20150819214441	0
26047320	20150819214522	0
26047321	20150819214526	0
26047328	20150819214716	0
26047329	20150819214730	0
26047332	20150819214806	0
26047333	20150819214810	0
26047336	20150819214848	0
26047337	20150819214849	0
26047340	20150819214913	0
26047344	20150819214953	0
26047345	20150819215010	2
26047349	20150819215104	0
26047353	20150819215152	0
26047357	20150819215204	0
26047356	20150819215204	0
26047364	20150819215231	0
26047365	20150819215258	0
26047372	20150819215429	0
26047373	20150819215448	0
26047376	20150819215528	0
26047377	20150819215537	0
26047380	20150819215623	0
26047384	20150819215643	0
26047389	20150819215801	0
26047392	20150819215852	0
26047393	20150819215906	0
26047397	20150819215942	0
26047401	20150819220115	0
26047404	20150819220117	0
26047405	20150819220124	0
26047408	20150819220235	0
26047409	20150819220246	0
26047412	20150819220258	0
26047413	20150819220310	0
26047416	20150819220329	0
26047417	20150819220339	0
26047420	20150819220435	0
26047421	20150819220504	0
26047425	20150819220555	0
26047428	20150819220633	0
26047429	20150819220646	0
26047432	20150819220700	0
26047436	20150819220736	0
26047437	20150819220809	0
26047440	20150819220850	0
26047445	20150819220931	0
26047452	20150819221304	0
26047453	20150819221312	0
26047456	20150819221411	0
26047457	20150819221420	0
26047460	20150819221455	0
26047464	20150819221507	0
26047465	20150819221517	0
26047468	20150819221545	0
26047472	20150819221613	0
26047477	20150819221710	0
26047480	20150819221748	0
26047481	20150819221749	0
26047484	20150819221811	0
26047488	20150819221833	0
26047489	20150819221902	0
26047501	20150819222214	0
26047504	20150819222244	0
26047508	20150819222302	0
26047512	20150819222359	0
26047513	20150819222402	0
26047517	20150819222439	0
26047520	20150819222500	1
26047525	20150819222539	0
26047532	20150819222631	0
26047536	20150819222749	0
26047537	20150819222749	0
26047540	20150819222829	0
26047541	20150819222833	0
26047549	20150819223025	1
26047552	20150819223124	0
26047553	20150819223126	0
26047556	20150819223222	0
26047557	20150819223240	0
26047560	20150819223327	0
26047564	20150819223431	0
26047565	20150819223432	0
26047568	20150819223448	0
26047569	20150819223506	0
26047572	20150819223540	0
26047573	20150819223600	0
26047576	20150819223608	0
26047577	20150819223658	0
26047580	20150819223710	0
26047581	20150819223736	0
26047584	20150819223813	0
26047585	20150819223820	0
26047592	20150819223935	0
26047596	20150819224020	0
26047597	20150819224029	0
26047600	20150819224102	0
26047604	20150819224140	0
26047605	20150819224149	0
26047608	20150819224303	0
26047609	20150819224308	0
26047612	20150819224407	0
26047613	20150819224410	0
26047617	20150819224533	0
26047620	20150819224547	1
26047621	20150819224553	1
26047624	20150819224646	0
26047628	20150819224716	0
26047629	20150819224732	0
26047633	20150819224813	0
26047636	20150819224831	0
26047637	20150819224841	2
26047640	20150819224949	0
26047641	20150819224951	0
26047644	20150819225000	0
26047645	20150819225006	0
26047648	20150819225023	0
26047652	20150819225044	0
26047657	20150819225210	0
26047660	20150819225245	0
26047668	20150819225420	0
26047672	20150819225628	0
26047673	20150819225634	0
26047677	20150819225739	0
26047680	20150819225753	2
26047681	20150819225802	0
26047684	20150819225847	0
26047689	20150819230010	3
26047696	20150819230055	6
26047700	20150819230142	0
26047701	20150819230203	0
26047704	20150819230239	0
26047705	20150819230244	0
26047708	20150819230404	0
26047713	20150819230431	0
26047712	20150819230432	0
26047717	20150819230539	0
26047720	20150819230630	0
26047721	20150819230646	0
26047725	20150819230716	0
26047728	20150819230845	1
26047729	20150819230858	4
26047732	20150819230940	0
26047733	20150819230951	0
26047736	20150819231024	0
26047740	20150819231143	7
26047744	20150819231231	0
26047745	20150819231257	0
26047749	20150819231431	0
26047752	20150819231529	0
26047753	20150819231544	0
26047756	20150819231709	2
26047757	20150819231714	0
26047760	20150819231749	0
26047764	20150819231933	0
26047765	20150819231950	0
26047768	20150819232013	0
26047773	20150819232132	0
26047776	20150819232209	0
26047777	20150819232223	0
26047780	20150819232253	0
26047785	20150819232337	0
26047788	20150819232444	0
26047792	20150819232511	0
26047793	20150819232531	0
26047796	20150819232624	0
26047797	20150819232714	0
26047800	20150819232726	0
26047801	20150819232757	0
26047804	20150819232807	0
26047805	20150819232810	0
26047808	20150819232903	0
26047809	20150819232937	0
26047816	20150819233125	0
26047817	20150819233126	0
26047820	20150819233157	0
26047821	20150819233214	1
26047824	20150819233359	0
26047825	20150819233402	0
26047829	20150819233500	0
26047837	20150819233643	0
26047840	20150819233707	0
26047841	20150819233713	0
26047844	20150819233740	0
26047845	20150819233741	0
26047852	20150819234053	0
26047853	20150819234057	0
26047856	20150819234106	0
26047857	20150819234107	0
26047860	20150819234143	0
26047865	20150819234240	0
26047868	20150819234258	0
26047872	20150819234441	0
26047873	20150819234444	1
26047877	20150819234532	0
26047880	20150819234639	0
26047881	20150819234641	0
26047884	20150819234656	0
26047885	20150819234700	0
26047888	20150819234822	0
26047889	20150819234835	0
26047892	20150819234851	0
26047893	20150819234931	0
26047900	20150819235036	0
26047904	20150819235125	0
26047905	20150819235150	0
26047909	20150819235253	0
26047912	20150819235345	0
26047913	20150819235355	2
26047917	20150819235449	0
26047921	20150819235522	0
26047925	20150819235559	0
26047929	20150819235643	0
26047932	20150819235734	0
26047933	20150819235737	0
26047937	20150819235818	0
26047940	20150819235827	0
26047941	20150819235833	0
26047945	20150819235902	0
26047949	20150819235917	0
26047952	20150820000017	0
26047957	20150820000131	0
26047960	20150820000207	0
26047961	20150820000209	0
26047964	20150820000233	0
26047968	20150820000323	0
26047969	20150820000329	0
26047973	20150820000605	0
26047980	20150820000741	0
26047981	20150820000747	0
26047984	20150820000837	1
26047985	20150820000842	0
26047988	20150820000909	0
26047992	20150820000954	0
26047996	20150820001021	0
26047997	20150820001023	0
26048000	20150820001038	0
26048001	20150820001131	0
26048004	20150820001155	0
26048005	20150820001222	0
26048009	20150820001319	0
26048012	20150820001504	0
26048013	20150820001519	0
26048017	20150820001632	0
26048020	20150820001713	0
26048021	20150820001718	0
26048025	20150820001738	0
26048028	20150820001816	0
26048032	20150820001849	1
26048033	20150820001901	1
26048036	20150820002000	0
26048044	20150820002217	0
26048045	20150820002309	0
26048048	20150820002345	0
26048049	20150820002346	0
26048052	20150820002430	0
26048056	20150820002537	0
26048064	20150820002817	0
26048065	20150820002840	1
26048068	20150820002928	0
26048069	20150820002942	0
26048072	20150820003014	0
26048073	20150820003019	0
26048077	20150820003150	2
26048080	20150820003224	5
26048081	20150820003226	0
26048084	20150820003301	0
26048085	20150820003306	0
26048088	20150820003326	0
26048089	20150820003326	0
26048092	20150820003428	0
26048093	20150820003443	0
26048097	20150820003603	0
26048100	20150820003616	0
26048101	20150820003618	0
26048105	20150820003655	0
26048112	20150820003816	0
26048113	20150820003816	0
26048116	20150820003913	0
26048120	20150820004023	2
26048124	20150820004110	0
26048125	20150820004116	0
26048128	20150820004154	0
26048129	20150820004220	0
26048132	20150820004227	0
26048141	20150820004441	3
26048144	20150820004534	0
26048145	20150820004548	0
26048148	20150820004622	0
26048149	20150820004650	0
26048152	20150820004703	0
26048153	20150820004715	0
26048157	20150820004742	0
26048160	20150820004856	0
26048161	20150820004859	0
26048164	20150820004934	0
26048169	20150820005007	0
26048173	20150820005127	0
26048176	20150820005147	4
26048177	20150820005210	0
26048181	20150820005238	0
26048184	20150820005248	0
26048188	20150820005354	0
26048189	20150820005358	0
26048193	20150820005429	0
26048196	20150820005512	2
26048197	20150820005514	0
26048200	20150820005542	0
26048201	20150820005547	0
26048205	20150820005638	0
26048208	20150820005738	0
26048209	20150820005756	0
26048212	20150820005825	0
26048213	20150820005827	0
26048217	20150820005839	0
26048220	20150820005849	4
26048221	20150820005901	0
26048224	20150820005922	0
26048225	20150820005928	0
26048228	20150820010007	0
26048229	20150820010019	0
26048233	20150820010146	0
26048237	20150820010229	0
26048241	20150820010332	0
26048244	20150820010355	0
26048245	20150820010415	0
26048248	20150820010516	0
26048252	20150820010638	0
26048253	20150820010647	0
26048256	20150820010721	0
26048257	20150820010746	0
26048261	20150820010805	0
26048265	20150820010858	0
26048269	20150820010930	0
26048273	20150820011050	0
26048277	20150820011117	0
26048284	20150820011309	0
26048285	20150820011312	0
26048292	20150820011508	0
26048293	20150820011633	0
26048296	20150820011702	0
26048297	20150820011724	0
26048300	20150820011812	0
26048304	20150820011846	0
26048308	20150820011934	0
26048312	20150820011954	0
26048316	20150820012023	0
26048317	20150820012025	0
26048320	20150820012122	0
26048321	20150820012124	0
26048324	20150820012305	0
26048325	20150820012314	0
26048329	20150820012409	0
26048333	20150820012534	0
26048337	20150820012626	0
26048344	20150820012729	0
26048353	20150820012939	0
26048356	20150820012957	0
26048368	20150820013255	1
26048372	20150820013351	0
26048373	20150820013401	0
26048376	20150820013522	0
26048377	20150820013525	0
26048380	20150820013533	0
26048381	20150820013543	2
26048384	20150820013643	0
26048385	20150820013650	0
26048388	20150820013706	0
26048389	20150820013723	0
26048392	20150820013810	0
26048393	20150820013825	0
26048396	20150820013843	0
26048400	20150820013941	0
26048401	20150820013958	0
26048404	20150820014024	0
26048412	20150820014131	0
26048413	20150820014137	0
26048417	20150820014157	0
26048420	20150820014230	0
26048421	20150820014239	0
26048424	20150820014331	0
26048428	20150820014446	0
26048429	20150820014453	0
26048432	20150820014518	0
26048433	20150820014543	0
26048436	20150820014621	0
26048437	20150820014641	0
26048449	20150820014853	0
26048452	20150820014913	12
26048453	20150820014916	1
26048456	20150820015000	0
26048460	20150820015119	0
26048461	20150820015125	0
26048464	20150820015205	0
26048465	20150820015215	0
26048468	20150820015223	0
26048469	20150820015225	1
26048472	20150820015314	0
26048476	20150820015525	0
26048481	20150820015611	0
26048484	20150820015627	0
26048488	20150820015735	0
26048489	20150820015800	1
26048492	20150820020010	0
26048493	20150820020031	0
26048496	20150820020106	0
26048500	20150820020144	2
26048504	20150820020337	0
26048505	20150820020402	0
26048509	20150820020421	0
26048513	20150820020454	0
26048516	20150820020527	0
26048517	20150820020534	0
26048520	20150820020615	0
26048521	20150820020617	0
26048524	20150820020657	0
26048528	20150820020715	0
26048529	20150820020726	0
26048532	20150820020844	0
26048533	20150820020846	1
26048540	20150820021010	0
26048544	20150820021054	0
26048545	20150820021103	0
26048552	20150820021332	0
26048553	20150820021349	0
26048556	20150820021419	0
26048560	20150820021514	0
26048561	20150820021528	0
26048564	20150820021701	0
26048565	20150820021703	18
26048568	20150820021821	0
26048573	20150820021933	0
26048580	20150820022049	0
26048581	20150820022049	0
26048584	20150820022115	0
26048589	20150820022219	5
26048592	20150820022314	0
26048593	20150820022318	0
26048596	20150820022338	0
26048597	20150820022350	0
26048601	20150820022433	0
26048608	20150820022631	0
26048609	20150820022642	0
26048612	20150820022723	0
26048613	20150820022753	0
26048616	20150820022812	0
26048620	20150820022858	0
26048621	20150820022931	0
26048624	20150820022953	0
26048625	20150820023030	0
26048628	20150820023054	0
26048629	20150820023113	0
26048633	20150820023131	0
26048636	20150820023208	0
26048637	20150820023212	0
26048640	20150820023329	0
26048641	20150820023334	0
26048644	20150820023420	0
26048645	20150820023427	0
26048648	20150820023448	0
26048649	20150820023501	1
26048652	20150820023515	1
26048653	20150820023516	1
26048656	20150820023704	0
26048657	20150820023705	0
26048660	20150820023724	0
26048661	20150820023755	0
26048664	20150820023816	0
26048665	20150820023825	0
26048668	20150820023908	0
26048669	20150820023920	0
26048672	20150820023951	0
26048673	20150820024022	0
26048676	20150820024051	0
26048677	20150820024115	0
26048680	20150820024221	0
26048681	20150820024237	0
26048685	20150820024309	0
26048688	20150820024346	0
26048689	20150820024354	0
26048692	20150820024402	0
26048693	20150820024415	0
26048696	20150820024511	0
26048697	20150820024519	0
26048700	20150820024622	0
26048701	20150820024715	0
26048704	20150820024759	0
26048708	20150820024854	0
26048709	20150820024859	0
26048712	20150820024921	0
26048713	20150820024949	0
26048716	20150820025044	1
26048717	20150820025115	7
26048720	20150820025153	0
26048724	20150820025313	0
26048728	20150820025413	1
26048736	20150820025627	0
26048737	20150820025629	0
26048744	20150820030009	0
26048745	20150820030014	0
26048748	20150820030040	0
26048749	20150820030045	1
26048752	20150820030225	0
26048756	20150820030317	0
26048757	20150820030337	0
26048760	20150820030414	0
26048761	20150820030422	0
26048764	20150820030506	0
26048768	20150820030554	0
26048769	20150820030556	0
26048773	20150820030615	0
26048776	20150820030704	0
26048780	20150820030736	0
26048781	20150820030744	0
26048784	20150820030813	0
26048785	20150820030818	0
26048789	20150820030853	0
26048793	20150820030937	0
26048792	20150820030936	0
26048796	20150820030956	0
26048797	20150820031022	12
26048800	20150820031042	0
26048801	20150820031112	3
26048804	20150820031234	0
26048805	20150820031239	0
26048808	20150820031305	0
26048809	20150820031310	0
26048812	20150820031348	0
26048813	20150820031353	0
26048816	20150820031426	0
26048817	20150820031430	0
26048820	20150820031450	0
26048824	20150820031554	0
26048825	20150820031554	0
26048828	20150820031628	0
26048829	20150820031636	0
26048832	20150820031722	0
26048833	20150820031736	8
26048836	20150820031801	0
26048837	20150820031819	0
26048840	20150820031902	0
26048841	20150820031916	0
26048844	20150820031918	0
26048845	20150820031925	0
26048849	20150820032018	0
26048852	20150820032042	0
26048853	20150820032059	0
26048857	20150820032226	0
26048860	20150820032315	0
26048864	20150820032349	0
26048865	20150820032357	0
26048868	20150820032430	0
26048869	20150820032431	0
26048873	20150820032652	0
26048876	20150820032718	0
26048877	20150820032720	0
26048880	20150820032738	0
26048881	20150820032912	0
26048884	20150820032949	0
26048885	20150820032955	0
26048888	20150820033018	0
26048889	20150820033034	0
26048893	20150820033139	1
26048896	20150820033229	0
26048897	20150820033235	0
26048900	20150820033354	0
26048901	20150820033430	0
26048904	20150820033513	0
26048909	20150820033631	0
26048912	20150820033711	0
26048913	20150820033713	0
26048916	20150820033756	0
26048917	20150820033757	0
26048924	20150820033822	0
26048925	20150820033931	0
26048928	20150820034000	0
26048929	20150820034007	0
26048932	20150820034053	0
26048933	20150820034126	0
26048937	20150820034204	0
26048940	20150820034216	0
26048944	20150820034335	0
26048945	20150820034359	0
26048948	20150820034445	0
26048949	20150820034507	0
26048952	20150820034538	0
26048953	20150820034542	0
26048956	20150820034641	0
26048957	20150820034646	0
26048960	20150820034739	0
26048961	20150820034740	0
26048964	20150820034805	0
26048968	20150820034826	0
26048969	20150820034842	0
26048972	20150820034848	0
26048980	20150820035024	0
26048981	20150820035030	0
26048984	20150820035040	0
26048985	20150820035054	0
26048988	20150820035122	0
26048989	20150820035139	0
26048993	20150820035307	0
26048996	20150820035349	0
26048997	20150820035409	1
26049001	20150820035544	0
26049004	20150820035622	0
26049005	20150820035627	0
26049008	20150820035806	1
26049009	20150820035808	0
26049012	20150820035825	0
26049013	20150820035833	0
26049017	20150820035901	0
26049020	20150820035958	0
26049021	20150820040021	0
26049024	20150820040115	2
26049025	20150820040124	0
26049028	20150820040150	1
26049029	20150820040155	0
26049036	20150820040434	0
26049037	20150820040434	0
26049040	20150820040505	0
26049041	20150820040513	0
26049044	20150820040551	0
26049048	20150820040632	0
26049049	20150820040638	0
26049052	20150820040717	0
26049056	20150820040745	0
26049057	20150820040746	0
26049060	20150820040836	0
26049061	20150820040840	0
26049065	20150820040921	1
26049068	20150820040950	0
26049072	20150820041053	0
26049073	20150820041105	0
26049080	20150820041330	0
26049081	20150820041344	0
26049084	20150820041409	0
26049088	20150820041518	0
26049089	20150820041529	0
26049092	20150820041558	0
26049096	20150820041642	0
26049097	20150820041659	0
26049101	20150820041750	0
26049105	20150820041843	1
26049108	20150820041857	0
26049109	20150820041901	0
26049112	20150820041915	0
26049113	20150820041935	1
26049116	20150820042057	0
26049117	20150820042059	0
26049120	20150820042109	0
26049121	20150820042114	0
26049124	20150820042210	0
26049125	20150820042220	0
26049128	20150820042254	0
26049129	20150820042303	1
26049133	20150820042411	0
26049136	20150820042431	0
26049137	20150820042453	0
26049140	20150820042546	1
26049141	20150820042548	0
26049144	20150820042610	0
26049145	20150820042618	0
26049148	20150820042632	0
26049149	20150820042640	0
26049152	20150820042705	0
26049156	20150820042737	1
26049157	20150820042751	0
26049164	20150820042912	0
26049165	20150820042923	0
26049168	20150820043013	0
26049172	20150820043122	0
26049173	20150820043133	0
26049176	20150820043141	0
26049177	20150820043150	0
26049180	20150820043240	0
26049181	20150820043313	0
26049184	20150820043355	0
26049185	20150820043424	0
26049189	20150820043639	0
26049193	20150820043726	0
26049197	20150820043759	0
26049201	20150820043938	0
26049205	20150820044104	0
26049208	20150820044129	0
26049209	20150820044134	0
26049212	20150820044136	1
26049213	20150820044148	0
26049220	20150820044424	0
26049224	20150820044542	0
26049225	20150820044602	0
26049228	20150820044645	0
26049229	20150820044701	0
26049232	20150820044718	0
26049233	20150820044731	0
26049237	20150820044815	0
26049236	20150820044815	0
26049241	20150820044859	0
26049240	20150820044858	0
26049244	20150820045010	0
26049248	20150820045223	0
26049249	20150820045233	0
26049252	20150820045346	0
26049253	20150820045358	0
26049256	20150820045529	0
26049257	20150820045530	0
26049260	20150820045552	0
26049261	20150820045558	0
26049264	20150820045610	0
26049265	20150820045611	0
26049268	20150820045641	0
26049269	20150820045658	0
26049272	20150820045805	0
26049273	20150820045818	0
26049276	20150820045902	0
26049277	20150820045918	0
26049281	20150820050016	0
26049284	20150820050142	0
26049285	20150820050151	0
26049289	20150820050302	0
26049292	20150820050314	0
26049293	20150820050325	9
26049296	20150820050344	0
26049300	20150820050615	0
26049301	20150820050627	0
26049305	20150820050718	0
26049308	20150820050743	0
26049309	20150820050806	0
26049312	20150820050827	0
26049313	20150820050847	0
26049316	20150820050934	0
26049317	20150820050940	0
26049321	20150820050945	0
26049325	20150820051016	0
26049328	20150820051209	0
26049329	20150820051214	0
26049332	20150820051254	0
26049333	20150820051302	0
26049336	20150820051330	0
26049340	20150820051429	0
26049341	20150820051437	0
26049344	20150820051536	0
26049345	20150820051542	0
26049349	20150820051601	0
26049352	20150820051640	0
26049353	20150820051651	0
26049356	20150820051705	0
26049357	20150820051721	0
26049360	20150820051817	0
26049361	20150820051818	0
26049364	20150820051907	1
26049368	20150820051950	0
26049369	20150820052008	1
26049372	20150820052119	0
26049373	20150820052125	0
26049377	20150820052229	0
26049380	20150820052357	0
26049381	20150820052406	0
26049385	20150820052503	0
26049389	20150820052549	3
26049393	20150820052649	0
26049396	20150820052747	0
26049401	20150820052834	3
26049408	20150820053023	0
26049409	20150820053024	0
26049413	20150820053149	0
26049416	20150820053219	0
26049417	20150820053241	0
26049420	20150820053245	0
26049421	20150820053313	2
26049424	20150820053337	0
26049425	20150820053356	0
26049428	20150820053443	1
26049429	20150820053458	0
26049432	20150820053513	0
26049433	20150820053514	0
26049436	20150820053621	0
26049437	20150820053622	0
26049440	20150820053729	0
26049441	20150820053731	0
26049444	20150820053813	3
26049445	20150820053823	0
26049448	20150820053915	0
26049449	20150820053939	3
26049452	20150820054004	0
26049453	20150820054014	0
26049457	20150820054132	1
26049456	20150820054132	0
26049460	20150820054201	0
26049464	20150820054318	0
26049468	20150820054402	0
26049473	20150820054550	0
26049476	20150820054703	0
26049477	20150820054718	0
26049480	20150820054820	0
26049481	20150820054823	0
26049484	20150820054850	1
26049488	20150820054933	0
26049492	20150820055123	0
26049493	20150820055132	0
26049496	20150820055305	0
26049501	20150820055430	0
26049504	20150820055513	0
26049505	20150820055529	0
26049509	20150820055608	0
26049512	20150820055711	0
26049513	20150820055735	0
26049517	20150820055909	0
26049520	20150820055919	0
26049521	20150820055921	0
26049524	20150820060006	0
26049525	20150820060010	0
26049529	20150820060106	0
26049533	20150820060203	0
26049537	20150820060250	0
26049541	20150820060333	0
26049544	20150820060352	0
26049545	20150820060419	0
26049548	20150820060503	0
26049552	20150820060528	0
26049556	20150820060627	0
26049557	20150820060702	0
26049560	20150820060735	0
26049561	20150820060743	0
26049564	20150820060803	0
26049565	20150820060809	1
26049569	20150820060850	0
26049572	20150820060901	0
26049573	20150820060909	0
26049576	20150820061003	0
26049577	20150820061003	0
26049580	20150820061056	0
26049581	20150820061113	0
26049584	20150820061142	0
26049585	20150820061209	0
26049588	20150820061243	0
26049596	20150820061411	0
26049597	20150820061417	0
26049601	20150820061457	0
26049605	20150820061629	0
26049608	20150820061739	1
26049612	20150820061819	0
26049613	20150820061825	0
26049616	20150820061908	2
26049617	20150820061923	0
26049620	20150820062007	0
26049621	20150820062013	0
26049628	20150820062203	0
26049629	20150820062222	1
26049632	20150820062257	0
26049633	20150820062310	0
26049636	20150820062400	1
26049637	20150820062412	0
26049640	20150820062432	0
26049641	20150820062508	2
