rev_id	namespace
677387564	0
677387654	0
677387657	1
677387664	0
677387685	0
677387709	1
677387715	0
677387726	0
677387759	0
677387802	0
677387809	2
677387840	0
677387846	0
677387849	0
677387854	0
677387882	0
677387897	0
677387914	0
677387931	118
677387942	0
677387964	0
677388009	3
677388052	0
677388065	0
677388064	2
677388079	0
677388085	2
677388108	0
677388184	0
677388186	0
677388219	0
677388328	0
677388330	0
677388376	0
677388384	0
677388385	2
677388521	0
677388624	0
677388632	0
677388668	0
677388781	0
677388831	0
677388830	2
677388868	2
677388878	0
677388929	0
677388932	0
677388939	3
677388981	0
677389018	0
677389074	3
677389109	0
677389119	3
677389125	0
677389123	0
677389179	2
677389207	2
677389335	2
677389339	0
677389345	0
677389362	0
677389474	3
677389479	3
677389505	0
677389519	0
677389555	1
677389581	0
677389595	0
677389621	2
677389625	3
677389738	0
677389762	4
677389775	2
677389804	0
677389939	0
677389967	2
677389976	0
677389983	0
677390031	0
677390111	0
677390129	0
677390231	0
677390293	0
677390349	0
677390364	2
677390374	0
677390388	0
677390459	0
677390460	0
677390514	0
677390647	0
677390676	2
677390750	0
677390876	0
677390888	0
677390922	0
677390923	2
677390932	2
677390943	0
677390944	0
677390951	3
677390961	3
677390975	2
677391098	2
677391147	0
677391209	0
677391232	0
677391272	2
677391281	0
677391288	3
677391297	0
677391319	0
677391333	0
677391342	0
677391370	2
677391376	2
677391389	0
677391443	3
677391453	0
677391467	3
677391503	2
677391544	0
677391556	2
677391606	0
677391616	0
677391744	0
677391902	3
677391909	1
677391932	NULL
677391969	2
677391977	0
677391998	3
677392056	0
677392061	0
677392101	0
677392209	2
677392225	2
677392228	2
677392288	0
677392310	2
677392374	NULL
677392408	NULL
677392413	0
677392486	0
677392517	2
677392543	0
677392591	2
677392658	0
677392700	0
677392766	3
677392806	0
677392945	2
677392948	0
677392962	0
677392968	2
677392980	0
677392994	0
677393005	0
677393010	0
677393093	0
677393094	2
677393174	0
677393221	0
677393224	0
677393234	0
677393235	0
677393398	0
677393429	NULL
677393561	0
677393594	0
677393773	0
677393803	2
677394028	2
677394123	NULL
677394180	4
677394225	NULL
677394253	0
677394293	2
677394309	2
677394312	0
677394337	2
677394356	0
677394357	0
677394519	0
677394528	2
677394580	2
677394690	0
677394711	0
677394710	2
677394757	0
677394872	0
677394888	0
677394935	2
677395005	2
677395091	0
677395108	0
677395140	0
677395160	0
677395240	0
677395244	0
677395267	2
677395296	2
677395334	0
677395473	0
677395595	4
677395640	0
677395698	2
677395848	0
677395936	0
677395984	0
677395983	0
677396154	0
677396180	0
677396193	0
677396248	0
677396287	0
677396335	0
677396475	0
677396580	0
677396698	0
677396800	0
677396817	2
677396918	0
677396938	4
677396974	0
677397064	0
677397063	0
677397082	0
677397107	0
677397279	1
677397298	0
677397337	0
677397348	NULL
677397407	0
677397423	0
677397500	NULL
677397508	0
677397589	0
677397629	0
677397814	0
677397838	NULL
677397882	0
677397998	0
677398228	0
677398234	0
677398297	0
677398358	0
677398378	0
677398482	0
677398609	0
677398925	0
677399090	0
677399094	0
677399109	0
677399128	1
677399157	2
677399182	1
677399196	0
677399199	0
677399406	0
677399537	2
677399587	2
677399813	0
677399818	0
677400027	0
677400039	0
677400143	0
677400213	0
677400496	0
677400539	0
677400543	0
677400594	0
677400613	0
677400617	0
677400622	3
677400628	0
677400640	0
677400752	3
677400864	0
677400914	0
677400930	0
677400954	0
677400983	0
677400997	0
677401091	0
677401116	0
677401224	0
677401347	0
677401464	2
677401481	0
677401495	0
677401516	0
677401683	2
677401800	4
677401967	0
677401979	4
677402016	0
677402038	4
677402093	0
677402149	4
677402243	0
677402291	2
677402386	0
677402594	0
677402606	0
677402727	0
677402747	2
677402811	0
677402823	2
677402896	0
677403014	0
677403059	0
677403176	0
677403180	0
677403241	2
677403246	0
677403398	0
677403435	0
677403445	3
677403498	3
677403513	0
677403564	0
677403576	118
677403580	3
677403600	0
677403668	0
677403694	0
677403826	0
677404087	0
677404116	0
677404165	0
677404179	2
677404422	0
677404449	2
677404483	4
677404506	1
677404541	1
677404772	0
677404832	0
677405200	2
677405280	0
677405319	0
677405434	0
677405459	0
677405485	2
677405511	0
677405664	0
677405722	0
677405737	0
677405948	3
677406000	0
677406259	0
677406338	0
677406412	0
677406521	0
677406660	0
677406909	0
677407033	0
677407203	0
677407302	0
677407427	0
677407821	0
677407888	0
677407930	0
677407974	0
677408076	0
677408102	2
677408121	0
677408193	0
677408198	0
677408242	2
677408339	0
677408413	0
677408443	0
677408482	0
677408549	0
677408560	2
677408698	2
677408737	0
677408741	0
677409005	0
677409098	0
677409331	4
677409355	0
677409379	0
677409433	0
677409499	0
677409746	0
677409747	0
677409786	0
677409849	2
677409877	0
677409908	2
677409944	2
677409947	0
677409979	0
677410029	0
677410057	0
677410143	0
677410212	1
677410218	0
677410315	0
677410335	0
677410367	2
677410450	2
677410477	0
677410543	118
677410549	0
677410548	2
677410553	0
677410644	2
677410825	3
677410849	0
677410871	2
677410933	3
677410996	2
677411120	118
677411176	0
677411194	0
677411195	3
677411204	2
677411229	4
677411234	2
677411431	0
677411457	2
677411464	0
677411556	2
677411558	2
677411606	0
677411638	2
677411650	0
677411874	0
677411939	0
677412070	0
677412087	0
677412115	0
677412146	0
677412280	NULL
677412356	0
677412415	0
677412461	0
677412470	NULL
677412589	0
677412621	0
677412660	0
677412674	0
677412704	3
677412730	0
677412804	2
677412837	2
677412896	0
677412913	0
677412964	NULL
677412969	118
677413023	0
677413028	0
677413095	0
677413166	0
677413182	2
677413280	0
677413300	118
677413323	0
677413387	0
677413388	0
677413498	2
677413605	0
677413643	0
677413673	0
677413752	2
677413783	0
677413804	1
677413889	0
677413936	1
677413958	1
677414002	1
677414029	0
677414036	0
677414085	0
677414088	0
677414125	0
677414272	0
677414294	0
677414320	0
677414399	0
677414452	0
677414475	0
677414506	0
677414510	0
677414532	0
677414574	0
677414662	2
677414844	0
677414869	0
677414905	0
677414964	0
677415236	0
677415243	0
677415258	118
677415283	0
677415308	0
677415310	0
677415511	0
677415533	0
677415632	0
677415681	1
677415837	0
677415855	0
677416005	2
677416292	4
677416435	0
677416466	2
677416492	0
677416675	2
677416802	0
677416845	0
677416967	0
677416992	NULL
677417112	0
677417204	0
677417237	0
677417310	0
677417373	0
677417482	0
677417548	0
677417549	0
677417624	0
677417702	2
677417967	0
677417983	0
677417996	NULL
677418046	0
677418090	0
677418157	0
677418168	0
677418261	0
677418262	0
677418283	0
677418318	0
677418325	0
677418338	0
677418370	0
677418384	0
677418573	0
677418581	0
677418582	0
677418640	0
677418747	0
677418792	0
677418938	0
677419112	0
677419159	0
677419244	0
677419245	0
677419297	2
677419320	0
677419350	0
677419357	NULL
677419370	0
677419473	0
677419494	0
677419501	0
677419509	0
677419539	NULL
677419582	0
677419615	0
677419685	0
677419745	4
677419748	0
677419844	4
677419879	4
677419885	2
677419923	0
677419944	4
677419962	4
677419981	4
677420022	4
677420083	0
677420089	0
677420112	2
677420134	0
677420154	0
677420270	0
677420371	0
677420527	2
677420528	0
677420607	0
677420619	NULL
677420650	0
677420787	2
677420821	0
677420827	0
677420836	0
677420880	0
677421025	0
677421046	0
677421086	0
677421130	0
677421176	0
677421390	0
677421461	0
677421493	0
677421516	0
677421582	0
677421627	0
677421725	0
677421732	0
677421737	0
677421751	0
677421808	0
677421867	0
677421913	0
677421916	0
677421949	0
677421971	0
677422014	0
677422134	2
677422198	0
677422264	3
677422352	3
677422374	1
677422376	0
677422415	1
677422469	0
677422536	0
677422550	0
677422559	0
677422603	0
677422612	0
677422650	0
677422663	2
677422855	0
677422863	0
677422938	NULL
677422990	0
677423011	0
677423081	0
677423164	0
677423197	0
677423195	NULL
677423236	NULL
677423364	2
677423372	0
677423447	1
677423458	1
677423537	0
677423687	NULL
677423712	2
677423738	0
677423808	0
677423818	0
677423834	0
677423856	0
677423870	2
677423884	0
677423923	0
677424034	0
677424058	1
677424092	1
677424132	1
677424152	0
677424207	0
677424275	0
677424325	0
677424334	0
677424402	0
677424415	0
677424417	0
677424516	6
677424522	0
677424533	0
677424545	6
677424617	0
677424628	0
677424653	0
677424777	0
677424810	0
677424824	0
677424859	0
677424891	6
677424910	2
677424931	0
677424950	1
677424951	0
677424962	0
677424966	3
677424998	2
677425042	0
677425102	2
677425130	0
677425170	0
677425203	0
677425256	0
677425255	0
677425268	0
677425281	2
677425335	0
677425357	0
677425409	2
677425507	0
677425523	0
677425574	NULL
677425611	0
677425613	0
677425686	NULL
677425724	2
677425788	0
677425807	0
677426130	0
677426257	0
677426378	0
677426389	0
677426524	0
677426584	0
677426659	0
677426719	2
677426884	0
677426947	3
677426962	0
677427032	0
677427121	0
677427133	2
677427173	0
677427177	0
677427199	0
677427236	0
677427242	0
677427253	2
677427256	0
677427315	2
677427400	2
677427461	2
677427463	0
677427476	0
677427503	0
677427525	2
677427552	0
677427622	2
677427703	0
677427704	0
677427786	0
677427880	0
677427999	0
677428021	0
677428159	0
677428224	0
677428247	0
677428377	0
677428537	0
677428624	0
677428629	NULL
677428644	0
677428864	0
677428988	0
677429043	0
677429114	3
677429134	0
677429234	0
677429341	0
677429397	0
677429415	0
677429443	0
677429456	0
677429467	0
677429473	1
677429485	0
677429504	0
677429527	0
677429581	0
677429599	0
677429646	0
677429672	1
677429804	0
677429833	0
677429889	0
677429979	0
677430058	0
677430124	0
677430258	0
677430273	0
677430324	0
677430487	0
677430555	0
677430703	2
677430736	0
677430941	0
677430945	0
677431108	0
677431327	0
677431339	0
677431370	0
677431388	2
677431485	0
677431586	0
677431589	3
677431717	0
677431758	0
677431800	0
677431805	0
677431848	0
677431882	0
677431921	2
677432016	3
677432082	0
677432156	0
677432209	0
677432206	0
677432262	3
677432425	0
677432526	0
677432568	0
677432622	2
677432722	0
677432724	2
677432804	0
677432825	0
677432853	0
677432914	NULL
677432951	0
677432979	0
677433047	0
677433050	NULL
677433098	0
677433161	0
677433218	0
677433268	0
677433282	0
677433358	0
677433420	0
677433466	0
677433481	0
677433494	3
677433540	0
677433538	0
677433607	0
677433637	0
677433641	0
677433655	0
677433664	0
677433749	0
677433791	0
677433853	0
677433878	0
677433900	0
677434108	0
677434136	0
677434194	0
677434279	0
677434290	0
677434295	3
677434330	3
677434342	0
677434354	3
677434418	0
677434459	0
677434557	2
677434615	0
677434679	2
677434698	0
677434700	0
677434716	0
677434836	2
677434966	0
677434967	2
677434988	2
677435009	0
677435064	118
677435070	2
677435139	2
677435174	118
677435259	0
677435280	0
677435343	0
677435368	2
677435409	0
677435442	0
677435500	3
677435555	0
677435572	1
677435604	0
677435636	0
677435640	0
677435678	0
677435732	0
677435762	0
677435932	0
677435998	0
677436046	2
677436149	2
677436191	0
677436251	0
677436288	0
677436330	0
677436354	0
677436378	0
677436418	0
677436425	1
677436428	0
677436442	0
677436447	0
677436504	0
677436527	0
677436549	0
677436587	0
677436607	1
677436718	0
677436777	0
677436830	0
677436864	0
677436889	0
677436894	0
677436924	0
677436941	3
677436944	0
677436966	0
677437014	0
677437050	0
677437156	0
677437211	0
677437294	0
677437327	2
677437364	0
677437372	0
677437433	0
677437464	2
677437643	0
677437660	1
677437715	0
677437793	2
677437798	0
677437816	0
677437832	0
677437892	0
677437902	0
677437947	0
677437990	3
677437992	0
677438044	4
677438097	4
677438152	0
677438171	3
677438177	0
677438214	0
677438216	0
677438270	4
677438275	0
677438288	0
677438314	10
677438331	0
677438330	0
677438391	0
677438466	0
677438501	0
677438503	2
677438573	0
677438768	2
677438789	2
677438994	0
677439036	0
677439070	0
677439140	0
677439150	0
677439167	0
677439181	0
677439208	0
677439284	0
677439290	0
677439317	0
677439351	NULL
677439394	14
677439448	0
677439455	0
677439544	0
677439687	0
677439728	0
677439840	0
677439917	0
677440096	0
677440099	0
677440125	0
677440188	0
677440339	1
677440346	0
677440360	0
677440392	1
677440442	0
677440553	0
677440574	0
677440584	0
677440614	0
677440662	2
677440821	0
677440824	0
677440919	0
677441167	0
677441170	0
677441211	2
677441240	2
677441293	0
677441420	0
677441454	1
677441470	2
677441565	2
677441595	2
677441642	0
677441650	0
677441685	3
677441692	2
677441712	2
677441734	0
677441740	0
677441804	0
677441816	2
677441836	3
677441866	2
677441898	0
677441962	2
677441994	0
677442006	0
677442186	0
677442243	0
677442249	0
677442273	0
677442281	5
677442318	0
677442344	0
677442360	0
677442384	5
677442389	0
677442452	0
677442462	5
677442473	6
677442482	0
677442524	5
677442558	0
677442563	2
677442588	0
677442615	0
677442636	2
677442650	3
677442672	0
677442671	0
677442701	0
677442706	0
677442751	0
677442756	0
677442804	0
677442808	0
677442809	0
677442818	2
677442823	0
677442838	2
677442841	2
677442858	0
677442860	0
677442862	0
677442890	2
677442924	0
677442927	0
677442944	2
677443031	0
677443057	2
677443080	0
677443096	0
677443148	2
677443195	0
677443235	2
677443269	0
677443318	0
677443323	2
677443342	0
677443347	2
677443382	2
677443416	2
677443417	2
677443467	2
677443506	0
677443583	2
677443588	0
677443598	3
677443605	0
677443610	0
677443672	0
677443712	2
677443728	0
677443731	4
677443786	0
677443800	2
677443823	2
677443833	0
677443859	0
677443913	2
677443914	0
677444039	0
677444094	2
677444142	0
677444143	2
677444178	0
677444195	2
677444204	0
677444205	0
677444222	4
677444236	0
677444237	0
677444242	0
677444256	0
677444322	0
677444329	0
677444449	0
677444474	2
677444502	0
677444505	0
677444519	2
677444539	0
677444555	0
677444569	2
677444571	0
677444608	1
677444653	0
677444654	0
677444665	0
677444706	0
677444714	2
677444724	0
677444752	0
677444753	2
677444774	0
677444897	0
677444904	0
677444959	0
677445019	0
677445030	3
677445095	0
677445108	0
677445158	0
677445162	0
677445190	0
677445259	0
677445303	2
677445335	2
677445373	0
677445379	2
677445386	0
677445387	0
677445502	0
677445535	0
677445553	0
677445578	0
677445594	0
677445608	0
677445639	0
677445645	0
677445648	0
677445657	0
677445739	0
677445749	0
677445868	0
677445912	0
677445957	0
677445974	0
677445975	2
677446037	0
677446102	0
677446113	0
677446234	0
677446244	0
677446256	2
677446286	0
677446316	0
677446326	0
677446325	3
677446356	0
677446500	2
677446539	0
677446555	0
677446645	0
677446763	0
677446774	0
677446888	0
677446942	0
677446979	0
677447057	2
677447114	2
677447212	0
677447237	0
677447326	0
677447339	0
677447458	0
677447555	0
677447590	0
677447679	0
677447747	0
677447762	0
677447876	0
677447915	1
677447916	2
677448005	0
677448036	0
677448042	0
677448080	0
677448261	0
677448389	0
677448420	0
677448565	0
677448690	0
677448714	0
677448727	0
677448737	2
677448832	0
677448862	0
677448917	0
677448982	0
677449060	0
677449106	0
677449134	0
677449158	0
677449177	0
677449240	2
677449261	0
677449296	3
677449339	2
677449344	3
677449349	0
677449435	2
677449438	0
677449459	0
677449463	0
677449527	0
677449548	2
677449569	2
677449575	NULL
677449588	2
677449613	0
677449648	0
677449645	NULL
677449669	0
677449674	4
677449691	0
677449739	2
677449777	2
677449790	2
677449796	0
677449856	2
677449864	2
677449903	0
677449923	3
677449960	0
677449990	4
677450012	3
677450043	3
677450132	4
677450157	0
677450175	3
677450187	2
677450217	0
677450218	0
677450243	2
677450278	0
677450299	0
677450314	0
677450369	0
677450401	2
677450402	3
677450474	2
677450543	0
677450652	0
677450718	0
677450780	0
677450805	0
677450816	0
677450850	0
677450986	1
677450991	2
677450995	0
677450998	0
677451053	0
677451055	0
677451140	4
677451190	2
677451235	0
677451296	0
677451336	2
677451377	0
677451416	0
677451481	2
677451503	0
677451588	0
677451737	0
677451814	0
677451824	0
677451885	0
677451931	2
677451940	0
677451953	0
677452006	3
677452057	2
677452106	0
677452245	3
677452332	0
677452357	0
677452375	2
677452440	0
677452457	0
677452484	2
677452493	2
677452513	0
677452517	2
677452625	0
677452630	0
677452640	0
677452642	2
677452699	3
677452778	2
677452785	0
677452801	2
677452824	2
677452827	0
677452902	4
677452904	2
677453418	0
677453446	0
677453619	0
677453670	0
677453687	10
677453744	0
677453847	0
677453872	0
677453891	1
677453893	0
677453905	0
677454010	NULL
677454114	0
677454167	0
677454189	2
677454218	0
677454219	0
677454348	0
677454355	2
677454515	2
677454559	4
677454653	2
677454661	0
677454739	2
677454757	0
677454784	0
677454795	2
677454910	2
677454931	0
677454942	0
677454943	0
677455074	0
677455093	NULL
677455119	0
677455158	4
677455188	0
677455260	0
677455313	118
677455366	0
677455381	0
677455486	0
677455485	2
677455563	0
677455565	2
677455625	118
677455664	0
677455701	3
677455716	2
677455792	0
677455808	0
677455819	118
677455939	0
677455963	2
677456020	0
677456033	0
677456061	0
677456120	118
677456164	0
677456223	0
677456324	0
677456330	118
677456397	0
677456512	0
677456523	3
677456542	118
677456657	2
677456671	0
677456677	0
677456689	3
677456698	2
677456702	2
677456716	0
677456784	0
677456812	118
677456869	0
677456874	0
677456928	3
677457065	0
677457078	3
677457080	118
677457161	0
677457182	2
677457187	0
677457202	0
677457233	3
677457238	0
677457260	2
677457281	0
677457303	0
677457312	118
677457366	2
677457370	2
677457405	0
677457478	0
677457528	0
677457562	NULL
677457569	0
677457593	2
677457617	0
677457616	0
677457625	2
677457633	0
677457665	2
677457706	NULL
677457709	NULL
677457807	0
677457814	2
677457818	0
677457842	0
677457978	0
677457997	1
677458126	3
677458267	0
677458333	1
677458386	0
677458430	0
677458467	0
677458561	0
677458594	0
677458613	2
677458634	2
677458647	2
677458699	0
677458731	0
677458790	2
677458812	0
677458929	15
677458945	3
677458958	0
677458979	6
677458991	0
677458999	2
677459090	0
677459185	118
677459230	118
677459258	NULL
677459299	3
677459354	NULL
677459370	0
677459391	4
677459445	0
677459466	2
677459484	0
677459493	4
677459622	0
677459629	0
677459748	NULL
677459816	2
677459817	NULL
677459866	0
677459873	2
677459917	0
677459957	NULL
677459978	NULL
677460016	3
677460046	0
677460079	0
677460111	0
677460146	0
677460165	0
677460208	0
677460245	0
677460249	0
677460303	0
677460324	6
677460333	0
677460335	0
677460360	NULL
677460377	4
677460394	0
677460412	NULL
677460413	2
677460417	0
677460473	0
677460542	118
677460606	0
677460669	6
677460695	0
677460698	0
677460823	6
677460827	0
677460850	0
677460910	0
677460967	1
677461013	0
677461054	0
677461291	0
677461319	2
677461327	0
677461380	0
677461386	1
677461433	6
677461468	0
677461497	0
677461525	1
677461575	NULL
677461579	0
677461577	2
677461602	0
677461626	0
677461719	0
677461766	4
677461854	0
677461857	0
677461990	0
677462183	0
677462321	0
677462334	0
677462393	0
677462421	10
677462451	2
677462512	0
677462547	0
677462593	3
677462609	0
677462676	0
677462717	0
677462858	0
677462899	2
677462923	0
677462961	0
677462971	0
677462984	2
677463004	0
677463027	0
677463105	0
677463118	0
677463122	0
677463134	2
677463252	0
677463366	0
677463505	0
677463558	0
677463560	0
677463621	0
677463714	0
677463788	0
677463828	0
677463848	0
677463909	0
677463912	0
677463944	0
677463983	0
677464062	0
677464063	2
677464082	0
677464111	0
677464166	0
677464234	0
677464246	0
677464304	0
677464355	0
677464377	0
677464379	0
677464400	3
677464434	0
677464497	0
677464499	2
677464569	0
677464583	0
677464591	2
677464619	0
677464640	2
677464708	0
677464720	2
677464739	1
677464765	3
677464769	0
677464791	0
677464807	0
677464811	2
677464908	2
677464911	0
677464934	0
677464935	0
677464938	2
677464996	0
677465046	0
677465088	0
677465146	2
677465158	3
677465165	2
677465213	0
677465289	0
677465308	0
677465313	3
677465326	0
677465331	0
677465347	0
677465350	0
677465402	0
677465404	0
677465418	0
677465497	NULL
677465546	0
677465555	0
677465560	2
677465579	0
677465621	0
677465666	0
677465688	0
677465693	0
677465757	NULL
677465803	0
677465850	0
677465877	3
677465921	3
677465932	2
677466015	2
677466048	2
677466068	2
677466080	3
677466214	3
677466250	2
677466255	0
677466276	2
677466309	0
677466387	0
677466434	3
677466446	3
677466465	0
677466563	0
677466574	0
677466625	2
677466646	0
677466760	0
677466805	0
677466825	3
677466846	0
677466992	0
677466994	2
677467102	3
677467125	0
677467173	0
677467200	1
677467249	0
677467261	2
677467318	2
677467401	0
677467419	1
677467422	2
677467572	0
677467596	0
677467658	3
677467688	0
677467775	2
677467884	3
677467953	0
677467975	0
677468037	3
677468163	0
677468217	0
677468259	0
677468285	0
677468367	0
677468374	2
677468446	10
677468508	3
677468524	0
677468611	4
677468616	0
677468784	2
677468811	NULL
677468837	9
677468934	0
677468936	0
677468950	0
677468953	0
677469026	9
677469100	0
677469106	2
677469122	0
677469123	0
677469146	118
677469204	2
677469319	0
677469398	0
677469445	0
677469454	0
677469455	0
677469556	0
677469563	0
677469560	0
677469574	0
677469662	0
677469724	0
677469740	0
677469744	0
677469756	0
677469932	0
677469933	0
677469963	2
677470038	0
677470045	0
677470095	0
677470110	0
677470165	2
677470254	0
677470260	2
677470269	0
677470309	0
677470333	0
677470340	3
677470345	0
677470385	0
677470393	2
677470433	0
677470496	0
677470557	4
677470601	3
677470612	0
677470751	NULL
677470752	0
677470780	3
677470865	0
677470906	3
677470925	3
677470951	10
677471052	0
677471092	2
677471256	0
677471282	10
677471324	0
677471357	0
677471382	1
677471391	0
677471450	0
677471473	0
677471524	0
677471560	0
677471609	0
677471680	2
677471686	0
677471767	3
677471783	0
677471815	0
677471867	0
677471939	0
677471972	0
677472062	2
677472065	0
677472094	0
677472150	2
677472166	0
677472174	0
677472176	2
677472180	2
677472189	4
677472200	3
677472212	2
677472288	0
677472316	0
677472389	2
677472401	0
677472438	0
677472470	0
677472532	0
677472537	NULL
677472544	3
677472543	3
677472554	2
677472558	0
677472577	0
677472610	0
677472616	0
677472628	0
677472635	0
677472639	0
677472665	0
677472757	0
677472762	0
677472781	3
677472834	0
677472850	0
677472865	0
677472898	0
677472964	0
677472986	0
677472992	0
677472993	0
677473063	0
677473126	0
677473129	0
677473140	0
677473163	0
677473180	0
677473190	0
677473205	2
677473231	0
677473233	0
677473257	0
677473274	2
677473340	0
677473355	NULL
677473366	0
677473516	0
677473539	0
677473594	2
677473640	0
677473698	0
677473706	0
677473749	0
677473856	2
677473876	0
677474001	2
677474003	4
677474044	0
677474076	0
677474104	0
677474157	0
677474159	0
677474175	2
677474238	2
677474282	0
677474324	0
677474439	2
677474444	0
677474477	2
677474535	0
677474547	0
677474578	0
677474583	0
677474660	0
677474696	0
677474699	0
677474707	0
677474774	0
677474787	3
677474923	0
677474938	0
677474940	NULL
677474994	0
677475034	0
677475050	0
677475112	0
677475249	0
677475251	2
677475256	2
677475313	NULL
677475353	0
677475490	0
677475553	0
677475555	0
677475557	0
677475622	0
677475631	0
677475696	0
677475796	0
677475819	0
677475895	3
677476015	0
677476069	3
677476160	0
677476163	0
677476176	0
677476178	3
677476214	0
677476284	0
677476299	0
677476333	0
677476506	0
677476701	0
677476708	0
677476795	0
677476814	0
677476825	0
677476855	0
677476867	1
677476897	0
677476927	0
677476934	0
677476996	0
677477034	0
677477047	0
677477152	2
677477225	0
677477324	0
677477344	0
677477371	0
677477405	0
677477450	0
677477462	0
677477537	2
677477567	3
677477587	0
677477639	0
677477658	0
677477753	0
677477767	0
677477779	0
677477787	0
677477825	2
677477834	0
677477885	3
677477916	2
677477923	0
677477968	0
677478020	6
677478023	0
677478033	0
677478042	3
677478044	2
677478052	0
677478067	0
677478073	0
677478159	0
677478185	0
677478228	2
677478272	0
677478332	0
677478335	2
677478356	0
677478416	0
677478428	0
677478435	0
677478440	0
677478454	0
677478468	2
677478477	0
677478525	0
677478529	0
677478634	0
677478660	0
677478668	0
677478738	0
677478764	6
677478772	2
677478777	0
677478876	0
677478878	2
677478886	2
677478897	0
677478933	0
677478979	0
677479006	2
677479035	0
677479041	0
677479055	0
677479061	0
677479121	0
677479138	6
677479199	2
677479222	0
677479236	0
677479249	0
677479252	2
677479264	0
677479287	0
677479308	0
677479324	0
677479339	0
677479387	0
677479423	2
677479439	0
677479453	0
677479462	0
677479511	NULL
677479551	NULL
677479573	0
677479615	0
677479626	0
677479638	0
677479641	2
677479667	0
677479723	6
677479750	0
677479766	0
677479768	0
677479777	0
677479800	2
677479804	0
677479877	2
677479880	0
677479897	0
677479929	0
677479948	0
677479969	NULL
677480010	2
677480132	0
677480153	0
677480173	3
677480242	118
677480283	0
677480308	0
677480405	0
677480415	118
677480457	0
677480515	0
677480514	0
677480533	3
677480544	0
677480549	0
677480566	118
677480597	0
677480669	0
677480709	0
677480722	118
677480749	0
677480764	2
677480796	0
677480848	0
677480857	0
677480886	0
677480910	6
677480917	0
677480914	118
677480950	0
677481041	2
677481049	0
677481063	2
677481075	0
677481078	0
677481103	0
677481102	NULL
677481118	0
677481152	0
677481213	0
677481214	1
677481236	0
677481396	0
677481415	0
677481439	2
677481445	0
677481470	0
677481541	0
677481558	6
677481564	0
677481587	0
677481654	0
677481659	0
677481663	0
677481679	0
677481704	2
677481722	0
677481737	0
677481746	0
677481772	6
677481811	0
677481876	0
677481924	NULL
677481930	0
677481932	0
677481933	0
677481941	3
677481992	3
677482013	0
677482070	3
677482106	0
677482155	118
677482161	0
677482211	0
677482257	0
677482300	0
677482318	0
677482353	0
677482355	2
677482381	6
677482400	NULL
677482415	0
677482525	0
677482541	2
677482593	0
677482619	0
677482680	6
677482694	2
677482699	0
677482724	0
677482737	0
677482736	118
677482798	0
677482803	NULL
677482806	118
677482827	0
677482830	2
677482836	0
677482862	3
677482864	118
677482885	0
677482911	118
677482955	0
677482981	2
677482983	0
677482999	0
677483037	0
677483069	118
677483070	0
677483092	0
677483177	118
677483183	0
677483189	0
677483205	118
677483213	0
677483221	0
677483244	118
677483278	0
677483316	0
677483321	118
677483343	0
677483365	118
677483387	6
677483397	118
677483482	0
677483495	2
677483503	0
677483510	2
677483515	118
677483537	0
677483557	2
677483600	118
677483636	0
677483652	0
677483654	0
677483727	2
677483766	0
677483774	0
677483812	0
677483813	2
677483856	0
677483875	0
677483947	0
677483959	4
677483988	0
677483994	0
677483996	0
677484006	4
677484022	0
677484040	0
677484054	2
677484066	0
677484065	2
677484112	0
677484137	0
677484187	0
677484188	2
677484239	0
677484248	4
677484270	0
677484286	0
677484296	2
677484319	3
677484354	2
677484396	6
677484431	0
677484441	NULL
677484456	0
677484533	0
677484573	3
677484570	2
677484578	118
677484596	0
677484623	0
677484681	0
677484701	0
677484770	0
677484771	0
677484789	3
677484810	2
677484855	0
677484886	0
677484894	2
677484904	0
677485060	0
677485079	0
677485122	2
677485126	0
677485174	1
677485192	3
677485202	0
677485248	0
677485274	0
677485278	3
677485313	2
677485328	2
677485332	0
677485410	118
677485426	2
677485431	0
677485434	1
677485444	2
677485485	3
677485499	0
677485558	1
677485568	4
677485620	2
677485633	3
677485635	3
677485643	2
677485651	0
677485692	3
677485724	0
677485727	0
677485746	3
677485765	3
677485766	2
677485783	3
677485803	2
677485876	0
677485884	0
677485889	0
677485924	0
677485933	1
677485948	0
677485972	6
677486015	0
677486058	2
677486110	2
677486161	2
677486175	0
677486213	3
677486216	0
677486238	0
677486247	3
677486279	3
677486316	0
677486351	0
677486354	0
677486360	0
677486370	0
677486378	0
677486388	1
677486481	0
677486528	0
677486532	1
677486617	1
677486621	0
677486666	NULL
677486715	6
677486754	3
677486782	1
677486788	0
677486790	2
677486823	2
677486836	3
677486848	0
677486855	0
677486937	2
677486958	2
677486993	2
677487011	2
677487016	0
677487021	0
677487067	0
677487093	3
677487146	0
677487156	3
677487221	3
677487223	NULL
677487231	3
677487294	3
677487297	3
677487400	118
677487445	2
677487463	NULL
677487468	3
677487521	4
677487570	2
677487575	0
677487744	1
677487782	NULL
677487819	2
677487845	4
677487852	0
677487869	0
677487879	0
677487888	4
677487903	0
677487919	0
677487932	0
677487947	0
677487975	0
677488007	0
677488072	0
677488118	0
677488138	0
677488195	0
677488233	0
677488244	0
677488284	0
677488318	0
677488320	0
677488376	0
677488388	0
677488426	0
677488428	2
677488447	0
677488467	0
677488482	0
677488486	0
677488496	2
677488528	0
677488536	0
677488534	10
